Date,Price,Open,High,Low,Vol.,Change %
10/8/2020,"214,763","215,621","216,945","213,937",,-0.34%
11/8/2020,"203,538","214,843","215,414","202,568",,-5.23%
12/8/2020,"204,833","203,645","208,317","199,062",,0.64%
13/8/2020,"208,771","204,894","210,306","204,425",,1.92%
14/8/2020,"207,176","208,860","209,966","205,770",,-0.76%
17/8/2020,"210,369","207,310","210,959","205,633",,1.54%
18/8/2020,"210,951","210,455","212,548","208,590",,0.28%
19/8/2020,"204,632","211,099","211,450","204,242",,-3.00%
20/8/2020,"205,891","204,699","207,264","204,028",,0.62%
21/8/2020,"205,152","205,962","206,784","202,320",,-0.36%
24/8/2020,"204,343","205,396","207,422","203,902",,-0.39%
25/8/2020,"205,079","204,410","205,629","203,786",,0.36%
26/8/2020,"207,000","205,111","207,189","202,459",,0.94%
27/8/2020,"205,570","207,080","208,894","203,267",,-0.69%
28/8/2020,"206,942","205,644","207,858","205,375",,0.67%
31/8/2020,"208,326","207,012","209,247","206,792",,0.67%
1/9/2020,"208,720","208,442","211,006","208,031",,0.19%
2/9/2020,"206,243","208,797","209,380","205,221",,-1.19%
3/9/2020,"204,939","206,302","207,299","203,955",,-0.63%
4/9/2020,"205,403","205,010","206,527","203,937",,0.23%
7/9/2020,"204,937","205,414","206,292","204,438",,-0.23%
8/9/2020,"204,744","205,062","205,713","202,077",,-0.09%
9/9/2020,"206,606","204,806","207,209","203,640",,0.91%
10/9/2020,"206,535","206,701","208,785","205,970",,-0.03%
11/9/2020,"205,917","206,565","207,837","205,629",,-0.30%
14/9/2020,"206,781","206,226","207,373","205,567",,0.42%
15/9/2020,"205,918","206,857","208,236","205,408",,-0.42%
16/9/2020,"205,590","206,046","207,196","205,192",,-0.16%
17/9/2020,"203,594","205,649","206,175","202,191",,-0.97%
18/9/2020,"203,843","203,647","204,892","203,032",,0.12%
21/9/2020,"200,060","203,694","204,197","196,843",,-1.86%
22/9/2020,"199,313","200,132","201,078","198,296",,-0.37%
23/9/2020,"196,298","199,383","200,354","195,686",,-1.51%
24/9/2020,"196,798","196,423","197,843","194,666",,0.25%
25/9/2020,"196,525","196,886","197,567","195,330",,-0.14%
28/9/2020,"198,345","196,369","198,745","194,795",,0.93%
29/9/2020,"200,429","198,508","200,677","198,007",,1.05%
30/9/2020,"198,757","200,508","200,805","198,633",,-0.83%
1/10/2020,"201,026","198,902","201,834","198,791",,1.14%
2/10/2020,"199,901","201,131","201,516","199,198",,-0.56%
5/10/2020,"202,233","200,029","202,841","199,212",,1.17%
6/10/2020,"198,286","202,319","203,036","198,030",,-1.95%
7/10/2020,"199,914","198,420","200,736","197,869",,0.82%
8/10/2020,"200,717","199,988","201,414","199,506",,0.40%
9/10/2020,"203,682","200,799","203,920","200,637",,1.48%
12/10/2020,"202,333","204,056","204,404","202,108",,-0.66%
13/10/2020,"199,448","202,506","203,010","199,205",,-1.43%
14/10/2020,"199,907","199,451","201,251","198,353",,0.23%
15/10/2020,"201,210","199,919","201,349","198,898",,0.65%
16/10/2020,"200,143","201,282","201,487","200,016",,-0.53%
19/10/2020,"200,698","200,169","202,067","199,954",,0.28%
20/10/2020,"201,090","200,785","201,906","200,038",,0.20%
21/10/2020,"201,233","201,138","202,411","200,745",,0.07%
22/10/2020,"199,545","201,285","201,420","198,633",,-0.84%
23/10/2020,"199,025","199,615","200,451","198,627",,-0.26%
26/10/2020,"199,366","199,210","200,321","197,977",,0.17%
27/10/2020,"199,128","199,407","200,098","198,598",,-0.12%
28/10/2020,"195,755","199,196","199,514","194,969",,-1.69%
29/10/2020,"195,348","195,770","196,762","194,037",,-0.21%
30/10/2020,"196,565","195,426","197,643","194,436",,0.62%
2/11/2020,"198,455","196,491","198,733","196,095",,0.96%
3/11/2020,"199,403","198,485","199,804","197,366",,0.48%
4/11/2020,"198,816","199,524","200,546","197,431",,-0.29%
5/11/2020,"201,691","198,933","202,460","198,429",,1.45%
6/11/2020,"201,650","201,754","202,605","200,136",,-0.02%
9/11/2020,"196,198","201,719","203,447","195,323",,-2.70%
10/11/2020,"197,526","196,265","198,792","195,926",,0.68%
11/11/2020,"196,576","197,676","198,510","195,835",,-0.48%
12/11/2020,"197,275","196,649","198,188","196,203",,0.36%
13/11/2020,"197,527","197,359","198,693","196,752",,0.13%
16/11/2020,"197,452","198,085","198,591","195,510",,-0.04%
17/11/2020,"195,773","197,553","197,767","195,657",,-0.85%
18/11/2020,"194,350","195,921","196,199","193,897",,-0.73%
19/11/2020,"193,509","194,378","194,610","192,783",,-0.43%
20/11/2020,"194,250","193,605","195,047","193,127",,0.38%
23/11/2020,"192,094","194,258","194,774","191,214",,-1.11%
24/11/2020,"188,683","192,178","192,188","188,417",,-1.78%
25/11/2020,"188,761","188,803","189,723","188,212",,0.04%
26/11/2020,"188,752","188,832","189,665","188,322",,0.00%
27/11/2020,"186,144","188,841","188,914","184,781",,-1.38%
30/11/2020,"185,245","186,178","186,296","183,333",,-0.48%
1/12/2020,"189,272","185,330","189,664","185,213",,2.17%
2/12/2020,"191,061","189,369","191,841","188,705",,0.95%
3/12/2020,"191,088","191,189","192,311","189,342",,0.01%
4/12/2020,"191,369","191,221","192,059","190,583",,0.15%
7/12/2020,"193,750","191,400","194,365","190,082",,1.24%
8/12/2020,"194,698","193,839","195,237","193,553",,0.49%
9/12/2020,"191,662","194,830","194,917","190,418",,-1.56%
10/12/2020,"191,331","191,807","193,008","190,891",,-0.17%
11/12/2020,"191,277","191,411","191,943","189,885",,-0.03%
14/12/2020,"190,039","191,323","195,345","188,803",,-0.65%
15/12/2020,"192,091","190,107","192,636","189,938",,1.08%
16/12/2020,"192,879","192,157","193,134","191,167",,0.41%
17/12/2020,"194,353","193,054","195,248","192,355",,0.76%
18/12/2020,"194,291","194,452","195,267","194,031",,-0.03%
21/12/2020,"193,826","194,453","197,282","192,670",,-0.24%
22/12/2020,"192,720","193,913","194,810","192,615",,-0.57%
23/12/2020,"193,889","192,820","194,306","192,290",,0.61%
24/12/2020,"194,392","194,003","195,145","193,774",,0.26%
25/12/2020,"194,110","194,550","194,634","194,071",,-0.15%
28/12/2020,"194,250","194,343","196,815","193,818",,0.07%
29/12/2020,"194,481","194,490","195,387","193,960",,0.12%
30/12/2020,"195,393","194,611","195,594","193,371",,0.47%
31/12/2020,"195,959","195,499","196,318","194,441",,0.29%
1/1/2021,"195,884","195,972","196,065","195,891",,-0.04%
4/1/2021,"200,245","195,888","200,623","195,698",,2.23%
5/1/2021,"200,208","200,357","200,881","199,401",,-0.02%
6/1/2021,"197,599","200,341","201,565","196,424",,-1.30%
7/1/2021,"198,550","197,750","199,241","197,393",,0.48%
8/1/2021,"192,095","198,626","199,102","190,263",,-3.25%
11/1/2021,"192,103","192,070","193,232","189,283",,0.00%
12/1/2021,"192,383","192,189","194,194","191,272",,0.15%
13/1/2021,"191,575","192,465","193,376","191,515",,-0.42%
14/1/2021,"191,576","191,711","192,672","190,847",,0.00%
15/1/2021,"189,728","191,661","192,525","189,313",,-0.96%
18/1/2021,"190,467","189,579","190,983","188,126",,0.39%
19/1/2021,"191,125","190,510","191,977","190,342",,0.35%
20/1/2021,"193,734","191,211","193,849","190,256",,1.37%
21/1/2021,"193,432","193,802","193,962","192,521",,-0.16%
22/1/2021,"192,239","193,540","193,689","190,679",,-0.62%
25/1/2021,"192,466","192,405","193,815","191,776",,0.12%
26/1/2021,"191,702","192,537","193,122","191,693",,-0.40%
27/1/2021,"191,899","191,772","192,685","190,716",,0.10%
28/1/2021,"191,995","191,942","194,439","191,293",,0.05%
29/1/2021,"193,249","192,089","196,486","191,969",,0.65%
1/2/2021,"195,143","193,282","196,176","193,282",,0.98%
2/2/2021,"192,839","195,237","195,508","192,161",,-1.18%
3/2/2021,"192,503","192,928","193,663","192,253",,-0.17%
4/2/2021,"189,264","192,627","192,726","188,139",,-1.68%
5/2/2021,"190,872","189,312","191,358","189,066",,0.85%
8/2/2021,"192,543","190,953","193,495","190,791",,0.88%
9/2/2021,"192,132","192,621","193,409","191,642",,-0.21%
10/2/2021,"192,720","192,273","194,085","191,941",,0.31%
11/2/2021,"191,144","192,793","193,390","190,729",,-0.82%
12/2/2021,"191,336","191,264","192,115","190,211",,0.10%
15/2/2021,"191,599","191,495","192,189","190,967",,0.14%
16/2/2021,"190,227","191,682","192,927","189,181",,-0.72%
17/2/2021,"187,943","190,334","190,482","187,312",,-1.20%
18/2/2021,"187,556","188,066","189,216","187,136",,-0.21%
19/2/2021,"187,909","187,651","188,948","185,976",,0.19%
22/2/2021,"190,095","187,923","190,423","187,807",,1.16%
23/2/2021,"189,957","190,163","190,931","188,979",,-0.07%
24/2/2021,"191,040","190,043","191,614","189,092",,0.57%
25/2/2021,"187,979","191,145","191,318","187,808",,-1.60%
26/2/2021,"184,755","188,048","188,623","183,124",,-1.72%
1/3/2021,"184,091","184,773","187,555","183,696",,-0.36%
2/3/2021,"185,373","184,148","185,612","182,267",,0.70%
3/3/2021,"183,021","185,452","185,866","182,323",,-1.27%
4/3/2021,"183,166","183,081","185,327","182,403",,0.08%
5/3/2021,"184,271","183,283","184,784","182,023",,0.60%
8/3/2021,"183,186","184,424","185,900","182,627",,-0.59%
9/3/2021,"186,077","183,315","187,113","183,225",,1.58%
10/3/2021,"187,077","186,143","187,215","185,777",,0.54%
11/3/2021,"186,842","187,171","188,966","186,770",,-0.13%
12/3/2021,"188,178","186,912","188,342","185,323",,0.72%
15/3/2021,"188,936","188,350","189,493","187,997",,0.40%
16/3/2021,"188,651","188,989","189,723","188,244",,-0.15%
17/3/2021,"189,864","188,733","190,694","188,267",,0.64%
18/3/2021,"189,036","189,940","191,461","187,737",,-0.44%
19/3/2021,"189,934","189,089","190,253","188,361",,0.48%
22/3/2021,"189,197","189,990","189,990","187,741",,-0.39%
23/3/2021,"187,456","189,265","189,365","187,457",,-0.92%
24/3/2021,"188,541","187,560","189,135","187,226",,0.58%
25/3/2021,"188,521","188,617","190,501","188,051",,-0.01%
26/3/2021,"189,884","188,564","190,402","188,183",,0.72%
29/3/2021,"187,865","189,985","190,176","187,166",,-1.06%
30/3/2021,"185,867","188,001","188,353","185,230",,-1.06%
31/3/2021,"188,994","185,970","189,787","185,700",,1.68%
1/4/2021,"191,226","189,113","191,451","188,860",,1.18%
2/4/2021,"191,348","191,398","191,689","190,865",,0.06%
5/4/2021,"190,307","191,308","191,507","189,946",,-0.54%
6/4/2021,"191,287","190,370","191,767","190,295",,0.51%
7/4/2021,"190,813","191,376","191,527","190,140",,-0.25%
8/4/2021,"191,737","190,898","192,102","190,244",,0.48%
9/4/2021,"191,130","191,899","192,038","190,308",,-0.32%
12/4/2021,"189,479","191,285","191,400","189,023",,-0.86%
13/4/2021,"190,272","189,547","191,102","188,431",,0.42%
14/4/2021,"189,074","190,339","190,549","188,899",,-0.63%
15/4/2021,"191,725","189,125","192,543","188,808",,1.40%
16/4/2021,"193,174","191,789","194,190","191,579",,0.76%
19/4/2021,"191,540","193,259","193,894","191,132",,-0.85%
20/4/2021,"192,208","191,591","192,553","191,045",,0.35%
21/4/2021,"193,779","192,291","194,360","191,927",,0.82%
22/4/2021,"192,556","193,814","194,236","192,212",,-0.63%
23/4/2021,"191,755","192,636","193,206","191,130",,-0.42%
26/4/2021,"192,456","192,017","192,699","191,181",,0.37%
27/4/2021,"193,004","192,560","193,496","192,131",,0.28%
28/4/2021,"193,429","193,173","193,714","192,078",,0.22%
29/4/2021,"192,992","193,478","194,297","191,768",,-0.23%
30/4/2021,"193,254","193,026","193,743","192,069",,0.14%
3/5/2021,"195,497","193,311","195,856","193,081",,1.16%
4/5/2021,"194,442","195,566","196,362","193,687",,-0.54%
5/5/2021,"195,035","194,512","195,280","193,580",,0.30%
6/5/2021,"197,917","195,122","198,368","194,754",,1.48%
7/5/2021,"198,799","198,080","200,093","197,635",,0.45%
10/5/2021,"199,654","198,968","200,600","198,776",,0.43%
11/5/2021,"199,497","199,742","200,323","197,173",,-0.08%
12/5/2021,"199,026","199,569","200,862","198,745",,-0.24%
13/5/2021,"199,844","199,087","200,254","198,321",,0.41%
14/5/2021,"201,498","199,930","201,866","199,450",,0.83%
17/5/2021,"203,780","201,415","203,997","201,202",,1.13%
18/5/2021,"203,517","203,871","204,581","202,932",,-0.13%
19/5/2021,"204,101","203,604","205,622","202,287",,0.29%
20/5/2021,"204,134","204,207","205,128","203,236",,0.02%
21/5/2021,"204,901","204,243","205,414","203,572",,0.38%
24/5/2021,"204,295","204,958","205,599","204,230",,-0.30%
25/5/2021,"206,480","204,449","206,719","203,611",,1.07%
26/5/2021,"206,977","206,580","208,317","206,288",,0.24%
27/5/2021,"208,263","207,035","208,518","206,508",,0.62%
28/5/2021,"209,121","208,319","209,344","207,154",,0.41%
31/5/2021,"209,050","209,087","209,630","208,293",,-0.03%
1/6/2021,"207,943","209,051","209,842","207,016",,-0.53%
2/6/2021,"208,998","208,019","209,324","207,783",,0.51%
3/6/2021,"206,220","209,069","209,365","205,412",,-1.33%
4/6/2021,"207,049","206,310","207,547","204,532",,0.40%
7/6/2021,"207,403","207,090","207,629","205,961",,0.17%
8/6/2021,"207,219","207,491","208,228","206,155",,-0.09%
9/6/2021,"206,961","207,274","207,576","206,533",,-0.12%
10/6/2021,"207,474","207,050","207,840","205,008",,0.25%
11/6/2021,"205,823","207,541","208,265","205,637",,-0.80%
14/6/2021,"205,361","205,874","206,032","202,488",,-0.22%
15/6/2021,"204,557","205,418","205,787","203,844",,-0.39%
16/6/2021,"200,488","204,607","205,031","199,752",,-1.99%
17/6/2021,"195,312","200,549","202,003","194,904",,-2.58%
18/6/2021,"194,308","195,449","198,030","194,040",,-0.51%
21/6/2021,"196,634","194,545","196,869","194,033",,1.20%
22/6/2021,"196,758","196,728","197,718","195,929",,0.06%
23/6/2021,"197,276","196,809","198,813","196,643",,0.26%
24/6/2021,"196,764","197,342","198,194","196,566",,-0.26%
25/6/2021,"197,247","196,841","197,974","196,691",,0.25%
28/6/2021,"196,670","197,275","197,651","195,986",,-0.29%
29/6/2021,"194,556","196,753","196,810","193,629",,-1.07%
30/6/2021,"196,613","194,635","197,092","193,750",,1.06%
1/7/2021,"198,041","196,688","198,681","196,074",,0.73%
2/7/2021,"198,383","198,139","199,817","197,925",,0.17%
5/7/2021,"198,798","198,498","199,134","198,255",,0.21%
6/7/2021,"198,725","198,836","200,810","198,018",,-0.04%
7/7/2021,"199,494","198,778","200,375","198,102",,0.39%
8/7/2021,"197,870","199,628","199,726","196,862",,-0.81%
9/7/2021,"199,088","197,958","199,710","197,677",,0.62%
12/7/2021,"199,236","199,287","199,521","197,653",,0.07%
13/7/2021,"199,930","199,438","200,530","198,730",,0.35%
14/7/2021,"200,867","199,991","201,710","199,604",,0.47%
15/7/2021,"200,900","201,018","201,396","200,138",,0.02%
16/7/2021,"199,285","201,016","201,440","199,124",,-0.80%
19/7/2021,"198,337","199,154","199,718","196,534",,-0.48%
20/7/2021,"198,776","198,471","199,993","198,328",,0.22%
21/7/2021,"198,766","198,865","199,331","197,718",,-0.01%
22/7/2021,"198,945","198,976","199,258","197,719",,0.09%
23/7/2021,"199,104","199,039","199,766","197,949",,0.08%
26/7/2021,"198,258","199,276","199,736","198,123",,-0.42%
27/7/2021,"197,417","198,363","198,641","197,031",,-0.42%
28/7/2021,"198,555","197,445","198,866","197,391",,0.58%
29/7/2021,"200,066","198,637","200,856","198,482",,0.76%
30/7/2021,"198,951","200,142","200,724","198,663",,-0.56%
2/8/2021,"198,182","198,997","199,234","197,697",,-0.39%
3/8/2021,"197,366","198,234","198,326","197,135",,-0.41%
4/8/2021,"198,304","197,450","199,364","197,146",,0.48%
5/8/2021,"197,926","198,463","198,880","197,248",,-0.19%
6/8/2021,"194,407","198,063","198,137","193,902",,-1.78%
9/8/2021,"190,684","194,408","194,566","185,780",,-1.92%
10/8/2021,"191,113","190,776","191,888","189,893",,0.22%
11/8/2021,"193,339","191,195","193,714","190,753",,1.16%
12/8/2021,"193,413","193,408","194,160","192,465",,0.04%
13/8/2021,"194,902","193,495","195,260","193,361",,0.77%
16/8/2021,"195,181","195,246","195,397","193,687",,0.14%
17/8/2021,"195,614","195,213","196,279","194,851",,0.22%
18/8/2021,"196,150","195,707","196,720","195,389",,0.27%
19/8/2021,"195,257","196,231","196,737","194,900",,-0.46%
20/8/2021,"195,520","195,360","196,216","195,088",,0.13%
23/8/2021,"197,971","195,590","198,373","195,097",,1.25%
24/8/2021,"197,600","198,007","198,310","197,523",,-0.19%
25/8/2021,"196,917","197,672","197,880","196,208",,-0.35%
26/8/2021,"197,241","196,986","197,794","196,055",,0.16%
27/8/2021,"199,520","197,329","199,820","197,081",,1.16%
30/8/2021,"198,899","199,632","200,055","198,628",,-0.31%
31/8/2021,"199,424","198,998","199,856","197,919",,0.26%
1/9/2021,"199,488","199,614","200,382","198,990",,0.03%
2/9/2021,"198,822","199,555","199,895","198,592",,-0.33%
3/9/2021,"200,493","198,952","201,159","198,783",,0.84%
6/9/2021,"200,220","200,525","200,863","199,991",,-0.14%
7/9/2021,"197,820","200,296","200,715","197,540",,-1.20%
8/9/2021,"197,134","197,877","198,658","196,615",,-0.35%
9/9/2021,"196,801","197,245","197,967","195,946",,-0.17%
10/9/2021,"196,499","196,889","198,347","196,347",,-0.15%
13/9/2021,"197,215","196,448","197,784","196,148",,0.36%
14/9/2021,"197,873","197,303","198,348","196,202",,0.33%
15/9/2021,"196,070","197,925","198,057","195,768",,-0.91%
16/9/2021,"192,248","196,185","196,461","191,588",,-1.95%
17/9/2021,"192,836","192,474","194,434","192,161",,0.31%
20/9/2021,"192,952","192,977","193,582","191,508",,0.06%
21/9/2021,"193,716","193,039","194,757","192,782",,0.40%
22/9/2021,"194,046","193,814","195,885","193,538",,0.17%
23/9/2021,"192,197","194,116","195,227","191,761",,-0.95%
24/9/2021,"193,719","192,285","194,215","192,118",,0.79%
27/9/2021,"194,203","193,754","194,924","193,538",,0.25%
28/9/2021,"193,283","194,287","194,957","192,750",,-0.47%
29/9/2021,"193,264","193,333","194,481","192,838",,-0.01%
30/9/2021,"195,422","193,325","196,695","192,895",,1.12%
1/10/2021,"195,489","195,568","195,741","194,425",,0.03%
4/10/2021,"196,171","195,499","196,412","194,278",,0.35%
5/10/2021,"196,097","196,238","196,560","194,841",,-0.04%
6/10/2021,"196,337","196,201","196,729","194,749",,0.12%
7/10/2021,"195,835","196,413","196,689","195,275",,-0.26%
8/10/2021,"197,080","195,945","199,030","195,759",,0.64%
11/10/2021,"198,659","197,095","199,381","196,641",,0.80%
12/10/2021,"199,867","198,737","201,020","198,569",,0.61%
13/10/2021,"202,986","199,948","203,731","199,512",,1.56%
14/10/2021,"204,047","203,051","204,565","202,725",,0.52%
15/10/2021,"201,856","204,142","204,707","201,807",,-1.07%
18/10/2021,"201,665","201,886","202,580","201,221",,-0.09%
19/10/2021,"202,287","201,749","203,922","201,441",,0.31%
20/10/2021,"203,564","202,358","204,261","202,262",,0.63%
21/10/2021,"203,128","203,655","204,565","202,277",,-0.21%
22/10/2021,"203,376","203,194","206,192","202,609",,0.12%
25/10/2021,"205,478","203,677","205,843","203,385",,1.03%
26/10/2021,"204,593","205,553","205,867","203,636",,-0.43%
27/10/2021,"204,455","204,659","204,870","202,570",,-0.07%
28/10/2021,"204,202","204,530","205,386","203,360",,-0.12%
29/10/2021,"203,240","204,307","204,654","201,842",,-0.47%
1/11/2021,"204,366","203,262","205,119","203,084",,0.55%
2/11/2021,"203,662","204,430","204,620","203,158",,-0.34%
3/11/2021,"201,618","203,723","203,844","200,703",,-1.00%
4/11/2021,"203,691","201,726","204,735","201,637",,1.03%
5/11/2021,"206,126","203,793","206,237","203,467",,1.20%
8/11/2021,"206,456","206,195","206,921","205,626",,0.16%
9/11/2021,"206,661","206,546","206,909","205,210",,0.10%
10/11/2021,"210,566","206,770","212,078","205,864",,1.89%
11/11/2021,"212,307","210,675","212,679","210,213",,0.83%
12/11/2021,"212,221","212,393","212,728","210,459",,-0.04%
15/11/2021,"212,495","212,384","213,073","211,281",,0.13%
16/11/2021,"212,427","212,580","214,517","211,987",,-0.03%
17/11/2021,"212,968","212,504","214,119","212,373",,0.25%
18/11/2021,"212,332","213,010","213,688","212,116",,-0.30%
19/11/2021,"210,300","212,400","213,202","210,097",,-0.96%
22/11/2021,"207,229","210,316","211,147","207,104",,-1.46%
23/11/2021,"205,902","207,392","208,402","204,831",,-0.64%
24/11/2021,"206,404","205,934","206,847","205,099",,0.24%
25/11/2021,"206,297","206,507","207,139","206,179",,-0.05%
26/11/2021,"203,012","206,354","206,815","201,822",,-1.59%
29/11/2021,"202,491","203,140","204,313","202,411",,-0.26%
30/11/2021,"200,667","202,608","203,831","200,152",,-0.90%
1/12/2021,"200,860","200,866","203,590","200,576",,0.10%
2/12/2021,"200,090","200,952","201,514","199,167",,-0.38%
3/12/2021,"201,205","200,116","201,354","199,739",,0.56%
6/12/2021,"201,756","201,199","202,333","200,937",,0.27%
7/12/2021,"202,589","201,809","203,071","201,371",,0.41%
8/12/2021,"202,609","202,661","203,455","202,355",,0.01%
9/12/2021,"201,298","202,684","203,153","201,083",,-0.65%
10/12/2021,"202,101","201,401","203,035","201,002",,0.40%
13/12/2021,"202,856","201,958","203,492","201,949",,0.37%
14/12/2021,"201,254","202,924","203,382","200,676",,-0.79%
15/12/2021,"202,488","201,363","203,050","199,938",,0.61%
16/12/2021,"204,545","202,611","204,659","202,535",,1.02%
17/12/2021,"204,343","204,602","205,795","204,237",,-0.10%
20/12/2021,"203,318","204,320","204,803","203,237",,-0.50%
21/12/2021,"203,974","203,409","204,757","203,170",,0.32%
22/12/2021,"205,728","204,108","206,072","203,837",,0.86%
23/12/2021,"206,832","205,815","207,286","205,699",,0.54%
24/12/2021,"206,866","206,923","208,943","206,060",,0.02%
27/12/2021,"208,043","206,854","208,374","206,541",,0.57%
28/12/2021,"207,337","208,138","209,045","207,161",,-0.34%
29/12/2021,"207,339","207,408","207,707","205,511",,0.00%
30/12/2021,"208,789","207,454","209,159","206,798",,0.70%
31/12/2021,"210,411","208,897","210,639","208,752",,0.78%
3/1/2022,"207,633","210,483","211,123","207,317",,-1.32%
4/1/2022,"210,635","207,738","210,935","207,667",,1.45%
5/1/2022,"210,093","210,769","211,766","209,981",,-0.26%
6/1/2022,"207,341","210,203","210,416","206,792",,-1.31%
7/1/2022,"207,485","207,470","208,036","206,611",,0.07%
10/1/2022,"207,494","207,699","208,176","206,248",,0.00%
11/1/2022,"209,965","207,565","210,242","207,412",,1.19%
12/1/2022,"209,304","210,038","210,310","208,791",,-0.31%
13/1/2022,"208,054","209,378","209,495","206,739",,-0.60%
14/1/2022,"207,526","208,127","208,243","206,797",,-0.25%
17/1/2022,"208,456","207,573","208,703","207,301",,0.45%
18/1/2022,"207,821","208,584","209,181","207,052",,-0.30%
19/1/2022,"210,302","207,888","210,720","207,025",,1.19%
20/1/2022,"209,810","210,386","210,921","209,573",,-0.23%
21/1/2022,"208,403","209,890","210,048","207,757",,-0.67%
24/1/2022,"209,922","208,424","210,231","208,312",,0.73%
25/1/2022,"210,367","209,991","211,201","209,182",,0.21%
26/1/2022,"208,516","210,452","211,202","207,868",,-0.88%
27/1/2022,"207,242","208,567","209,178","206,552",,-0.61%
28/1/2022,"206,399","207,358","207,976","205,235",,-0.41%
31/1/2022,"206,808","206,424","207,667","206,080",,0.20%
1/2/2022,"206,558","206,916","207,608","206,271",,-0.12%
2/2/2022,"206,723","206,637","207,122","205,669",,0.08%
3/2/2022,"207,439","206,814","207,718","205,396",,0.35%
4/2/2022,"208,223","207,497","208,728","206,585",,0.38%
7/2/2022,"209,529","208,313","209,933","208,138",,0.63%
8/2/2022,"210,917","209,542","211,379","209,454",,0.66%
9/2/2022,"211,657","210,988","212,012","210,626",,0.35%
10/2/2022,"211,827","211,743","213,510","211,415",,0.08%
11/2/2022,"214,658","211,934","214,980","211,332",,1.34%
14/2/2022,"216,155","214,476","216,576","213,449",,0.70%
15/2/2022,"214,266","216,248","216,904","213,324",,-0.87%
16/2/2022,"215,817","214,358","216,187","214,030",,0.72%
17/2/2022,"218,132","215,878","218,728","215,383",,1.07%
18/2/2022,"218,255","218,182","218,801","217,261",,0.06%
21/2/2022,"218,698","218,163","219,275","216,970",,0.20%
22/2/2022,"218,409","218,719","219,634","217,512",,-0.13%
23/2/2022,"219,420","218,471","219,964","217,505",,0.46%
24/2/2022,"219,845","219,480","226,485","217,321",,0.19%
25/2/2022,"218,127","219,967","221,871","217,662",,-0.78%
28/2/2022,"219,434","217,081","222,774","217,052",,0.60%
1/3/2022,"223,437","219,533","223,942","218,997",,1.82%
2/3/2022,"222,683","223,547","224,362","220,616",,-0.34%
3/3/2022,"223,483","222,795","224,481","222,248",,0.36%
4/3/2022,"225,939","223,569","226,396","222,953",,1.10%
7/3/2022,"230,339","226,061","230,574","225,978",,1.95%
8/3/2022,"237,062","230,391","239,439","228,766",,2.92%
9/3/2022,"230,596","237,137","238,574","228,707",,-2.73%
10/3/2022,"231,794","230,714","233,169","228,734",,0.52%
11/3/2022,"232,835","231,906","233,391","229,003",,0.45%
14/3/2022,"230,414","232,999","233,564","230,109",,-1.04%
15/3/2022,"226,777","230,494","231,254","225,265",,-1.58%
16/3/2022,"228,654","226,889","228,935","225,354",,0.83%
17/3/2022,"230,336","228,777","231,470","228,632",,0.74%
18/3/2022,"228,901","230,430","231,208","228,417",,-0.62%
21/3/2022,"231,233","228,989","231,866","228,626",,1.02%
22/3/2022,"232,041","231,309","233,475","230,743",,0.35%
23/3/2022,"235,468","232,176","235,976","231,947",,1.48%
24/3/2022,"239,448","235,538","240,494","234,904",,1.69%
25/3/2022,"238,929","239,577","239,903","237,144",,-0.22%
28/3/2022,"238,141","238,866","241,360","237,469",,-0.33%
29/3/2022,"235,736","238,273","238,939","231,740",,-1.01%
30/3/2022,"235,341","235,843","236,533","233,367",,-0.17%
31/3/2022,"235,603","235,548","237,079","233,948",,0.11%
1/4/2022,"235,716","235,672","237,843","234,997",,0.05%
4/4/2022,"237,243","236,109","237,731","234,921",,0.65%
5/4/2022,"237,669","237,339","238,991","235,920",,0.18%
6/4/2022,"238,278","237,798","239,331","237,209",,0.26%
7/4/2022,"239,323","238,360","240,224","237,485",,0.44%
8/4/2022,"242,030","239,390","242,633","238,910",,1.13%
11/4/2022,"244,777","241,517","247,523","241,400",,1.13%
12/4/2022,"246,449","244,932","247,661","244,422",,0.68%
13/4/2022,"248,500","246,574","249,707","246,390",,0.83%
14/4/2022,"248,308","248,559","248,792","246,588",,-0.08%
15/4/2022,"249,483","248,471","250,186","248,342",,0.47%
18/4/2022,"251,218","249,666","252,793","249,061",,0.70%
19/4/2022,"251,335","251,316","254,309","250,474",,0.05%
20/4/2022,"250,273","251,411","252,325","248,681",,-0.42%
21/4/2022,"250,436","250,389","251,302","248,210",,0.07%
22/4/2022,"248,249","250,535","251,205","247,711",,-0.87%
25/4/2022,"243,068","248,283","249,202","241,381",,-2.09%
26/4/2022,"242,334","243,219","244,320","241,703",,-0.30%
27/4/2022,"242,156","242,446","244,251","241,199",,-0.07%
28/4/2022,"247,829","242,234","248,401","241,952",,2.34%
29/4/2022,"246,214","247,913","250,040","245,750",,-0.65%
2/5/2022,"242,392","246,162","247,234","241,247",,-1.55%
3/5/2022,"242,934","242,454","244,096","240,705",,0.22%
4/5/2022,"242,754","243,055","244,056","242,113",,-0.07%
5/5/2022,"244,149","242,859","248,021","242,815",,0.57%
6/5/2022,"245,830","244,344","246,584","243,879",,0.69%
9/5/2022,"241,406","245,836","246,555","241,130",,-1.80%
10/5/2022,"239,713","241,518","243,314","239,304",,-0.70%
11/5/2022,"240,683","239,810","241,660","238,635",,0.40%
12/5/2022,"233,727","240,778","241,491","233,376",,-2.89%
